,date,year,month_of_year,month,city,country,max_temp_c,min_temp_c,avg_temp_c,lat,lon,timezone_id
1046,2024-02-09,2024,February ,2,Wellington,New Zealand,19.7,15.2,17.1,-41.3,174.78,Pacific/Auckland
1047,2024-02-16,2024,February ,2,Wellington,New Zealand,19.6,15.9,17.7,-41.3,174.78,Pacific/Auckland
1048,2024-03-30,2024,March    ,3,Wellington,New Zealand,14.6,11.6,13.0,-41.3,174.78,Pacific/Auckland
1049,2024-03-11,2024,March    ,3,Wellington,New Zealand,18.7,14.2,16.2,-41.3,174.78,Pacific/Auckland
1050,2024-03-06,2024,March    ,3,Wellington,New Zealand,14.8,11.1,12.8,-41.3,174.78,Pacific/Auckland
1051,2024-03-12,2024,March    ,3,Wellington,New Zealand,17.5,13.3,15.5,-41.3,174.78,Pacific/Auckland
1052,2024-03-27,2024,March    ,3,Wellington,New Zealand,18.1,11.5,15.2,-41.3,174.78,Pacific/Auckland
1053,2024-03-20,2024,March    ,3,Wellington,New Zealand,14.8,9.8,12.3,-41.3,174.78,Pacific/Auckland
1054,2024-03-14,2024,March    ,3,Wellington,New Zealand,16.6,12.5,14.5,-41.3,174.78,Pacific/Auckland
1055,2024-03-05,2024,March    ,3,Wellington,New Zealand,16.6,11.7,14.3,-41.3,174.78,Pacific/Auckland
1056,2024-03-03,2024,March    ,3,Wellington,New Zealand,18.6,16.4,17.7,-41.3,174.78,Pacific/Auckland
1057,2024-03-26,2024,March    ,3,Wellington,New Zealand,18.2,16.3,17.0,-41.3,174.78,Pacific/Auckland
1058,2024-03-24,2024,March    ,3,Wellington,New Zealand,17.3,14.2,15.5,-41.3,174.78,Pacific/Auckland
1059,2024-03-28,2024,March    ,3,Wellington,New Zealand,15.5,10.5,13.9,-41.3,174.78,Pacific/Auckland
1060,2024-03-19,2024,March    ,3,Wellington,New Zealand,14.0,11.3,12.7,-41.3,174.78,Pacific/Auckland
1061,2024-03-21,2024,March    ,3,Wellington,New Zealand,15.6,9.5,12.9,-41.3,174.78,Pacific/Auckland
1062,2024-03-07,2024,March    ,3,Wellington,New Zealand,17.5,12.3,15.4,-41.3,174.78,Pacific/Auckland
1063,2024-03-02,2024,March    ,3,Wellington,New Zealand,19.0,15.1,17.4,-41.3,174.78,Pacific/Auckland
1064,2024-03-25,2024,March    ,3,Wellington,New Zealand,17.5,15.0,16.2,-41.3,174.78,Pacific/Auckland
1065,2024-03-10,2024,March    ,3,Wellington,New Zealand,16.7,10.3,14.4,-41.3,174.78,Pacific/Auckland
1066,2024-03-09,2024,March    ,3,Wellington,New Zealand,17.3,12.6,14.8,-41.3,174.78,Pacific/Auckland
1067,2024-03-15,2024,March    ,3,Wellington,New Zealand,16.3,10.2,14.1,-41.3,174.78,Pacific/Auckland
1068,2024-03-04,2024,March    ,3,Wellington,New Zealand,19.5,13.8,16.8,-41.3,174.78,Pacific/Auckland
1069,2024-03-17,2024,March    ,3,Wellington,New Zealand,16.1,11.3,14.1,-41.3,174.78,Pacific/Auckland
1070,2024-03-23,2024,March    ,3,Wellington,New Zealand,17.3,11.7,14.6,-41.3,174.78,Pacific/Auckland
1071,2024-03-16,2024,March    ,3,Wellington,New Zealand,14.1,10.7,12.3,-41.3,174.78,Pacific/Auckland
1072,2024-03-18,2024,March    ,3,Wellington,New Zealand,14.8,12.2,13.7,-41.3,174.78,Pacific/Auckland
1073,2024-03-01,2024,March    ,3,Wellington,New Zealand,19.0,12.4,15.7,-41.3,174.78,Pacific/Auckland
1074,2024-03-31,2024,March    ,3,Wellington,New Zealand,14.5,11.4,12.9,-41.3,174.78,Pacific/Auckland
1075,2024-03-08,2024,March    ,3,Wellington,New Zealand,15.8,13.1,15.0,-41.3,174.78,Pacific/Auckland
1076,2024-03-22,2024,March    ,3,Wellington,New Zealand,16.3,13.1,14.3,-41.3,174.78,Pacific/Auckland
1077,2024-03-13,2024,March    ,3,Wellington,New Zealand,16.9,13.0,15.4,-41.3,174.78,Pacific/Auckland
1078,2024-03-29,2024,March    ,3,Wellington,New Zealand,13.3,8.9,11.2,-41.3,174.78,Pacific/Auckland
1079,2024-04-08,2024,April    ,4,Wellington,New Zealand,16.0,11.7,14.0,-41.3,174.78,Pacific/Auckland
1080,2024-04-11,2024,April    ,4,Wellington,New Zealand,19.2,16.9,17.9,-41.3,174.78,Pacific/Auckland
1081,2024-04-10,2024,April    ,4,Wellington,New Zealand,18.4,15.5,16.7,-41.3,174.78,Pacific/Auckland
1082,2024-04-03,2024,April    ,4,Wellington,New Zealand,16.7,12.0,14.8,-41.3,174.78,Pacific/Auckland
1083,2024-04-15,2024,April    ,4,Wellington,New Zealand,15.6,11.7,13.7,-41.3,174.78,Pacific/Auckland
1084,2024-04-05,2024,April    ,4,Wellington,New Zealand,15.3,11.2,13.6,-41.3,174.78,Pacific/Auckland
1085,2024-04-12,2024,April    ,4,Wellington,New Zealand,18.8,12.2,14.5,-41.3,174.78,Pacific/Auckland
1086,2024-04-14,2024,April    ,4,Wellington,New Zealand,14.0,11.8,12.5,-41.3,174.78,Pacific/Auckland
1087,2024-04-01,2024,April    ,4,Wellington,New Zealand,15.3,11.0,12.7,-41.3,174.78,Pacific/Auckland
1088,2024-04-09,2024,April    ,4,Wellington,New Zealand,17.6,15.0,16.2,-41.3,174.78,Pacific/Auckland
1089,2024-04-04,2024,April    ,4,Wellington,New Zealand,16.5,13.6,15.4,-41.3,174.78,Pacific/Auckland
1090,2024-04-16,2024,April    ,4,Wellington,New Zealand,15.6,12.4,13.9,-41.3,174.78,Pacific/Auckland
1091,2024-04-07,2024,April    ,4,Wellington,New Zealand,15.8,9.4,12.5,-41.3,174.78,Pacific/Auckland
1092,2024-04-06,2024,April    ,4,Wellington,New Zealand,15.6,9.7,12.4,-41.3,174.78,Pacific/Auckland
1093,2024-04-02,2024,April    ,4,Wellington,New Zealand,14.9,12.5,13.4,-41.3,174.78,Pacific/Auckland
1094,2024-04-13,2024,April    ,4,Wellington,New Zealand,15.2,12.1,13.1,-41.3,174.78,Pacific/Auckland
